Adam Andruszkiewicz,polak,1,Wolni i Solidarni
Adam Andruszkiewicz,policja,2,Wolni i Solidarni
Adam Andruszkiewicz,polski,9,Wolni i Solidarni
Adam Andruszkiewicz,unia,1,Wolni i Solidarni
Grzegorz Furgo,cena,1,Nowoczesna
Grzegorz Furgo,europa,3,Nowoczesna
Grzegorz Furgo,konstytucja,6,Nowoczesna
Grzegorz Furgo,niszczyć,3,Nowoczesna
Grzegorz Furgo,polak,5,Nowoczesna
Grzegorz Furgo,policja,2,Nowoczesna
Grzegorz Furgo,polski,13,Nowoczesna
Grzegorz Furgo,praworządność,3,Nowoczesna
Grzegorz Furgo,przedsiębiorca,22,Nowoczesna
Grzegorz Furgo,publiczny,5,Nowoczesna
Grzegorz Furgo,sąd,5,Nowoczesna
Grzegorz Furgo,trybunał,2,Nowoczesna
Grzegorz Furgo,unia,8,Nowoczesna
Grzegorz Furgo,wolność,2,Nowoczesna
Grzegorz Furgo,zdrowie,1,Nowoczesna
Jarosław Porwich,kobieta,3,Wolni i Solidarni
Jarosław Porwich,konstytucja,1,Wolni i Solidarni
Jarosław Porwich,polak,1,Wolni i Solidarni
Jarosław Porwich,polski,3,Wolni i Solidarni
Jarosław Porwich,przedsiębiorca,1,Wolni i Solidarni
Jarosław Porwich,publiczny,2,Wolni i Solidarni
Jarosław Porwich,sąd,1,Wolni i Solidarni
Jarosław Porwich,unia,2,Wolni i Solidarni
Jarosław Porwich,wolność,1,Wolni i Solidarni
Jarosław Porwich,zdrowie,1,Wolni i Solidarni
Joanna Augustynowska,kobieta,1,Nowoczesna
Joanna Augustynowska,polski,3,Nowoczesna
Joanna Augustynowska,publiczny,1,Nowoczesna
Joanna Augustynowska,sąd,2,Nowoczesna
Joanna Augustynowska,trybunał,1,Nowoczesna
Joanna Augustynowska,zdrowie,1,Nowoczesna
Łukasz Rzepecki,cena,41,Kukiz'15
Łukasz Rzepecki,europa,3,Kukiz'15
Łukasz Rzepecki,polak,20,Kukiz'15
Łukasz Rzepecki,polski,5,Kukiz'15
Łukasz Rzepecki,publiczny,8,Kukiz'15
Łukasz Rzepecki,rolnictwo,1,Kukiz'15
Łukasz Rzepecki,sąd,1,Kukiz'15
Łukasz Rzepecki,unia,1,Kukiz'15
Małgorzata Janowska,polski,2,PiS
Małgorzata Janowska,trybunał,3,PiS
Małgorzata Janowska,unia,1,PiS
Maria Siarkowska,polski,9,PiS
Maria Siarkowska,zdrowie,2,PiS
Marta Golbik,europa,13,Nowoczesna
Marta Golbik,kobieta,1,Nowoczesna
Marta Golbik,konstytucja,3,Nowoczesna
Marta Golbik,polak,6,Nowoczesna
Marta Golbik,polski,8,Nowoczesna
Marta Golbik,przedsiębiorca,15,Nowoczesna
Marta Golbik,publiczny,8,Nowoczesna
Marta Golbik,sąd,5,Nowoczesna
Marta Golbik,unia,1,Nowoczesna
Marta Golbik,wolność,2,Nowoczesna
Marta Golbik,zdrowie,6,Nowoczesna
Michał Stasiński,kobieta,2,Nowoczesna
Michał Stasiński,polski,3,Nowoczesna
Michał Stasiński,publiczny,1,Nowoczesna
Michał Stasiński,unia,1,Nowoczesna
Michał Stasiński,wolność,1,Nowoczesna
Michał Stasiński,zdrowie,1,Nowoczesna
Piotr Liroy-Marzec,polak,2,
Piotr Liroy-Marzec,polski,1,
Piotr Liroy-Marzec,praworządność,1,
Sylwester Chruszcz,europa,1,Wolni i Solidarni
Sylwester Chruszcz,polak,2,Wolni i Solidarni
Sylwester Chruszcz,policja,1,Wolni i Solidarni
Sylwester Chruszcz,polski,13,Wolni i Solidarni
Sylwester Chruszcz,przedsiębiorca,1,Wolni i Solidarni
Sylwester Chruszcz,publiczny,1,Wolni i Solidarni
Sylwester Chruszcz,sąd,2,Wolni i Solidarni
Sylwester Chruszcz,unia,4,Wolni i Solidarni
Zbigniew Gryglas,europa,3,PiS
Zbigniew Gryglas,konstytucja,1,PiS
Zbigniew Gryglas,polski,4,PiS
Zbigniew Gryglas,przedsiębiorca,8,PiS
Zbigniew Gryglas,wolność,1,PiS
